date,total_visits,total_revenue,year,month,day_of_week,day_of_year,is_weekend,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_sum_7,rolling_mean_14,rolling_std_14,rolling_sum_14,rolling_mean_30,rolling_std_30,rolling_sum_30
2024-04-16,10,30548.120000000003,2024,4,1,107,0,16.0,6.0,17.0,13.0,8.0,9.285714285714286,4.5355736761107694,65.0,10.642857142857142,4.567563613419929,149.0,13.766666666666667,6.350038464902956,413.0
2024-04-17,11,25328.32,2024,4,2,108,0,10.0,6.0,15.0,12.0,11.0,8.714285714285714,3.9036002917941848,61.0,10.571428571428571,4.552502029134647,148.0,13.766666666666667,6.350038464902956,413.0
2024-04-18,11,21887.87,2024,4,3,109,0,11.0,16.0,7.0,14.0,20.0,9.285714285714286,3.9036002917941826,65.0,10.357142857142858,4.448113564840115,145.0,13.466666666666667,6.257317555351147,404.0
2024-04-19,11,23129.3,2024,4,4,110,0,11.0,10.0,5.0,14.0,24.0,10.142857142857142,3.436498771936951,71.0,10.142857142857142,4.3298097818787715,142.0,13.033333333333333,5.945054933381135,391.0
2024-04-20,4,8476.51,2024,4,5,111,1,11.0,11.0,6.0,4.0,18.0,9.857142857142858,3.8913824205361154,69.0,10.142857142857142,4.3298097818787715,142.0,12.566666666666666,6.089467069900457,377.0
2024-04-21,3,6639.23,2024,4,6,112,1,4.0,11.0,6.0,8.0,27.0,9.428571428571429,4.503966505838457,66.0,9.785714285714286,4.70970473398482,137.0,11.766666666666667,5.69139297738156,353.0
2024-04-22,9,20387.3,2024,4,0,113,0,3.0,11.0,16.0,15.0,6.0,8.428571428571429,3.457221565416567,59.0,9.357142857142858,4.465373493848054,131.0,11.866666666666667,5.612383680283476,356.0
2024-04-23,15,38868.840000000004,2024,4,1,114,0,9.0,4.0,10.0,17.0,11.0,9.142857142857142,4.2594432902502115,64.0,9.214285714285714,4.227721179740536,129.0,12.0,5.6385373500825136,360.0
2024-04-24,12,24328.66,2024,4,2,115,0,15.0,3.0,11.0,15.0,21.0,9.285714285714286,4.347960660443273,65.0,9.0,3.9807227793648448,126.0,11.7,5.376513419654391,351.0
2024-04-25,12,29093.84,2024,4,3,116,0,12.0,9.0,11.0,7.0,26.0,9.428571428571429,4.42933941113661,66.0,9.357142857142858,4.011658833127131,131.0,11.233333333333333,4.651164728681718,337.0
2024-04-26,11,18467.09,2024,4,4,117,0,12.0,15.0,11.0,5.0,19.0,9.428571428571429,4.42933941113661,66.0,9.785714285714286,3.8265986388511517,137.0,10.966666666666667,4.413797593388465,329.0
2024-04-27,7,17293.69,2024,4,5,118,1,11.0,12.0,4.0,6.0,21.0,9.857142857142858,3.9339789623472634,69.0,9.857142857142858,3.759237706220302,138.0,10.5,4.040740799271339,315.0
2024-04-28,2,3075.37,2024,4,6,119,1,7.0,12.0,3.0,6.0,17.0,9.714285714285714,4.231401884099676,68.0,9.571428571428571,4.200994126198225,134.0,10.0,4.135631544983355,300.0
2024-04-29,11,22675.32,2024,4,0,120,0,2.0,11.0,9.0,16.0,12.0,10.0,4.242640687119329,70.0,9.214285714285714,3.806443351609389,129.0,9.966666666666667,4.122966234971127,299.0
2024-04-30,11,21907.31,2024,4,1,121,0,11.0,7.0,15.0,10.0,7.0,9.428571428571429,3.690399384761494,66.0,9.285714285714286,3.8316208947805643,130.0,10.1,4.088250616516512,303.0
2024-05-01,9,17384.59,2024,5,2,122,0,11.0,2.0,12.0,11.0,11.0,9.0,3.511884584284305,63.0,9.142857142857142,3.7999421626599488,128.0,10.033333333333333,4.089375075209717,301.0
2024-05-02,6,14760.91,2024,5,3,123,0,9.0,11.0,12.0,11.0,13.0,8.142857142857142,3.387652649872906,57.0,8.785714285714286,3.846648319862841,123.0,9.8,4.113895712221422,294.0
2024-05-03,14,32041.45,2024,5,4,124,0,6.0,11.0,11.0,11.0,12.0,8.571428571428571,3.952094080237469,60.0,9.0,4.057282152074069,126.0,9.866666666666667,4.166643678097421,296.0
2024-05-04,4,8641.720000000001,2024,5,5,125,1,14.0,9.0,7.0,4.0,14.0,8.142857142857142,4.29839394148453,57.0,9.0,4.057282152074069,126.0,9.533333333333333,4.2241778088663375,286.0
2024-05-05,3,15516.61,2024,5,6,126,1,4.0,6.0,2.0,3.0,14.0,8.285714285714286,4.070801956792913,58.0,9.0,4.057282152074069,126.0,9.166666666666666,4.299826246155261,275.0
2024-05-06,8,15129.56,2024,5,0,127,0,3.0,14.0,11.0,9.0,4.0,7.857142857142857,3.891382420536126,55.0,8.928571428571429,4.066075138627833,125.0,9.3,4.1948243972945,279.0
2024-05-07,14,35367.99,2024,5,1,128,0,8.0,4.0,11.0,15.0,8.0,8.285714285714286,4.423960733486342,58.0,8.857142857142858,3.958576722804548,124.0,9.5,4.273010728942117,285.0
2024-05-08,13,22641.24,2024,5,2,129,0,14.0,3.0,9.0,12.0,15.0,8.857142857142858,4.775931721614561,62.0,8.928571428571429,4.028060913798978,125.0,9.433333333333334,4.199206274206185,283.0
2024-05-09,7,12923.61,2024,5,3,130,0,13.0,8.0,6.0,12.0,17.0,9.0,4.690415759823473,63.0,8.571428571428571,3.9557997482622866,120.0,9.1,3.9684097396902156,273.0
2024-05-10,17,35754.2,2024,5,4,131,0,7.0,14.0,14.0,11.0,15.0,9.428571428571429,5.318431562567547,66.0,9.0,4.523443208612084,126.0,9.166666666666666,4.0860007707842865,275.0
2024-05-11,8,17998.0,2024,5,5,132,1,17.0,13.0,4.0,7.0,7.0,10.0,4.830458915396518,70.0,9.071428571428571,4.497251908140687,127.0,9.2,4.07176992778654,276.0
2024-05-12,6,16578.02,2024,5,6,133,1,8.0,7.0,3.0,2.0,5.0,10.428571428571429,4.197504927816997,73.0,9.357142857142858,4.125104061291527,131.0,9.233333333333333,4.040171841115963,277.0
2024-05-13,9,26149.32,2024,5,0,134,0,6.0,17.0,8.0,11.0,6.0,10.571428571428571,4.117326918327144,74.0,9.214285714285714,4.098378130029443,129.0,9.333333333333334,3.9942487389376473,280.0
2024-05-14,15,45043.4,2024,5,1,135,0,9.0,8.0,14.0,11.0,6.0,10.714285714285714,4.270608298368697,75.0,9.5,4.363308554120586,133.0,9.633333333333333,4.072475594925482,289.0
2024-05-15,9,13969.41,2024,5,2,136,0,15.0,6.0,13.0,9.0,16.0,10.142857142857142,4.180453381655014,71.0,9.5,4.363308554120586,133.0,9.4,3.891635592679015,282.0
2024-05-16,23,54497.86,2024,5,3,137,0,9.0,9.0,7.0,6.0,10.0,12.428571428571429,6.106202935189311,87.0,10.714285714285714,5.525167194526596,150.0,9.833333333333334,4.616935342196414,295.0
2024-05-17,15,28931.76,2024,5,4,138,0,23.0,15.0,17.0,14.0,11.0,12.142857142857142,5.89995964473691,85.0,10.785714285714286,5.5771314853064,151.0,9.966666666666667,4.708637209194975,299.0
2024-05-18,4,8162.81,2024,5,5,139,1,15.0,9.0,8.0,4.0,11.0,11.571428571428571,6.528326555791148,81.0,10.785714285714286,5.5771314853064,151.0,9.733333333333333,4.827602627229803,292.0
2024-05-19,3,4798.73,2024,5,6,140,1,4.0,23.0,6.0,3.0,11.0,11.142857142857142,7.03393136703727,78.0,10.785714285714286,5.5771314853064,151.0,9.466666666666667,4.973955155111145,284.0
2024-05-20,18,37070.69,2024,5,0,141,0,3.0,15.0,9.0,8.0,4.0,12.428571428571429,7.3904700539984525,87.0,11.5,5.827652911896766,161.0,9.933333333333334,5.0985686519698765,298.0
2024-05-21,11,18731.78,2024,5,1,142,0,18.0,4.0,15.0,14.0,3.0,11.857142857142858,7.312741652498792,83.0,11.285714285714286,5.783644996933148,158.0,10.2,4.929852764115929,306.0
2024-05-22,13,55456.350000000006,2024,5,2,143,0,11.0,3.0,9.0,13.0,9.0,12.428571428571429,7.2078000077958055,87.0,11.285714285714286,5.783644996933148,158.0,10.333333333333334,4.950327981703455,310.0
2024-05-23,7,15698.15,2024,5,3,144,0,13.0,18.0,23.0,7.0,15.0,10.142857142857142,5.66946709513844,71.0,11.285714285714286,5.783644996933148,158.0,10.066666666666666,4.905544599337705,302.0
2024-05-24,12,33118.29,2024,5,4,145,0,7.0,11.0,15.0,17.0,12.0,9.714285714285714,5.345224838248523,68.0,10.928571428571429,5.553436714383239,153.0,10.066666666666666,4.905544599337705,302.0
2024-05-25,5,12725.869999999999,2024,5,5,146,1,12.0,13.0,4.0,8.0,12.0,9.857142857142858,5.177791402666217,69.0,10.714285714285714,5.73019762618753,150.0,9.833333333333334,4.976380995873535,295.0
2024-05-26,7,14647.02,2024,5,6,147,1,5.0,7.0,3.0,6.0,11.0,10.428571428571429,4.466808810815761,73.0,10.785714285714286,5.672858069907889,151.0,9.7,4.997585623975324,291.0
2024-05-27,12,28989.37,2024,5,0,148,0,7.0,12.0,18.0,9.0,7.0,9.571428571428571,3.154739442867088,67.0,11.0,5.656854249492414,154.0,9.866666666666667,4.987801210908426,296.0
2024-05-28,12,20662.98,2024,5,1,149,0,12.0,5.0,11.0,15.0,2.0,9.714285714285714,3.251373336211786,68.0,10.785714285714286,5.549477749906172,151.0,10.2,4.7734900121976915,306.0
2024-05-29,14,39357.1,2024,5,2,150,0,12.0,7.0,13.0,9.0,11.0,9.857142857142858,3.4364987719369537,69.0,11.142857142857142,5.5864829015035555,156.0,10.3,4.822004161956981,309.0
2024-05-30,17,29960.920000000002,2024,5,3,151,0,14.0,12.0,7.0,23.0,11.0,11.285714285714286,4.0708019567929,79.0,10.714285714285714,4.778615367987385,150.0,10.5,4.974070698165063,315.0
2024-05-31,6,17617.12,2024,5,4,152,0,17.0,12.0,12.0,15.0,9.0,10.428571428571429,4.503966505838454,73.0,10.071428571428571,4.76306762358184,141.0,10.4,5.035049566581293,312.0
2024-06-01,4,7034.58,2024,6,5,153,1,6.0,14.0,5.0,4.0,6.0,10.285714285714286,4.715728494951295,72.0,10.071428571428571,4.76306762358184,141.0,10.333333333333334,5.108028389015464,310.0
2024-06-02,7,15263.75,2024,6,6,154,1,4.0,17.0,7.0,3.0,14.0,10.285714285714286,4.715728494951295,72.0,10.357142857142858,4.413391210625039,145.0,10.1,5.094621910779296,303.0
2024-06-03,13,30261.02,2024,6,0,155,0,7.0,6.0,12.0,18.0,4.0,10.428571428571429,4.790864322059363,73.0,10.0,3.922322702763727,140.0,10.4,4.986879336543126,312.0
2024-06-04,11,22611.96,2024,6,1,156,0,13.0,4.0,12.0,11.0,3.0,10.285714285714286,4.750939756661722,72.0,10.0,3.922322702763727,140.0,10.666666666666666,4.787435663263219,320.0
2024-06-05,15,46771.11,2024,6,2,157,0,11.0,7.0,14.0,13.0,8.0,10.428571428571429,4.894116973712554,73.0,10.142857142857142,4.073500533129579,142.0,10.9,4.823434175085095,327.0
2024-06-06,10,27243.91,2024,6,3,158,0,15.0,13.0,17.0,7.0,14.0,9.428571428571429,3.9520940802374662,66.0,10.357142857142858,3.9731239957638693,145.0,10.766666666666667,4.789955966490615,323.0
2024-06-07,19,44890.56,2024,6,4,159,0,10.0,11.0,6.0,12.0,13.0,11.285714285714286,4.990467102863444,79.0,10.857142857142858,4.588566775687745,152.0,10.966666666666667,5.0067770164002265,329.0
2024-06-08,6,12399.42,2024,6,5,160,1,19.0,15.0,4.0,5.0,7.0,11.571428571428571,4.540820148282461,81.0,10.928571428571429,4.497251908140693,153.0,10.933333333333334,5.037331897312077,328.0
2024-06-09,1,4724.38,2024,6,6,161,1,6.0,10.0,7.0,7.0,17.0,10.714285714285714,5.908025211926763,75.0,10.5,5.140338210962125,147.0,10.4,5.216684109992449,312.0
2024-06-10,11,22992.059999999998,2024,6,0,162,0,1.0,19.0,13.0,12.0,8.0,10.428571428571429,5.826867164470229,73.0,10.428571428571429,5.124815729734742,146.0,10.5,5.197811210433657,315.0
2024-06-11,14,29260.58,2024,6,1,163,0,11.0,6.0,11.0,12.0,6.0,10.857142857142858,5.984105932344795,76.0,10.571428571428571,5.19932370919213,148.0,10.766666666666667,5.164089086368817,323.0
2024-06-12,6,12501.26,2024,6,2,164,0,14.0,1.0,15.0,14.0,9.0,9.571428571428571,5.912053869204962,67.0,10.0,5.233031185136943,140.0,10.666666666666666,5.2281290471193245,320.0
2024-06-13,11,20795.05,2024,6,3,165,0,6.0,11.0,10.0,17.0,15.0,9.714285714285714,5.9361683970466705,68.0,9.571428571428571,4.847113109316292,134.0,10.533333333333333,5.164422946256004,316.0
2024-06-14,8,10361.52,2024,6,4,166,0,11.0,14.0,19.0,6.0,9.0,8.142857142857142,4.298393941484532,57.0,9.714285714285714,4.762490806428822,136.0,10.5,5.177870684710624,315.0
2024-06-15,7,13874.869999999999,2024,6,5,167,1,8.0,6.0,6.0,4.0,23.0,8.285714285714286,4.231401884099684,58.0,9.928571428571429,4.548275847704661,139.0,9.966666666666667,4.64225965588344,299.0
2024-06-16,4,12505.43,2024,6,6,168,1,7.0,11.0,1.0,7.0,15.0,8.714285714285714,3.4503277967118344,61.0,9.714285714285714,4.762490806428822,136.0,9.6,4.66535285282674,288.0
2024-06-17,4,4095.68,2024,6,0,169,0,4.0,8.0,11.0,13.0,4.0,7.714285714285714,3.6839419880651003,54.0,9.071428571428571,4.890560542267397,127.0,9.6,4.66535285282674,288.0
2024-06-18,7,33066.25,2024,6,1,170,0,4.0,7.0,14.0,11.0,3.0,6.714285714285714,2.4299715851759283,47.0,8.785714285714286,4.886064507722624,123.0,9.733333333333333,4.525280203428241,292.0
2024-06-19,18,36172.08,2024,6,2,171,0,7.0,4.0,6.0,15.0,18.0,8.428571428571429,4.859943170351693,59.0,9.0,5.233031185136942,126.0,9.733333333333333,4.525280203428241,292.0
2024-06-20,14,32431.78,2024,6,3,172,0,18.0,4.0,11.0,10.0,11.0,8.857142857142858,5.241773600241707,62.0,9.285714285714286,5.398412465054657,130.0,9.833333333333334,4.586963035065446,295.0
2024-06-21,12,18147.57,2024,6,4,173,0,14.0,7.0,8.0,19.0,13.0,9.428571428571429,5.349677337844595,66.0,8.785714285714286,4.709704733984822,123.0,9.8,4.56674637064425,294.0
2024-06-22,5,15711.97,2024,6,5,174,1,12.0,18.0,7.0,6.0,7.0,9.142857142857142,5.550632739564404,64.0,8.714285714285714,4.76249080642882,122.0,9.733333333333333,4.623279425221612,292.0
2024-06-23,4,9634.01,2024,6,6,175,1,5.0,14.0,4.0,1.0,12.0,9.142857142857142,5.550632739564404,64.0,8.928571428571429,4.4456423904466975,125.0,9.466666666666667,4.717782451996603,284.0
2024-06-24,6,15544.2,2024,6,0,176,0,4.0,12.0,4.0,11.0,5.0,9.428571428571429,5.2870011303555975,66.0,8.571428571428571,4.467218816673783,120.0,9.5,4.688577462374801,285.0
2024-06-25,10,27640.01,2024,6,1,177,0,6.0,5.0,7.0,14.0,7.0,9.857142857142858,5.177791402666219,69.0,8.285714285714286,4.214052889824962,116.0,9.6,4.665352852826739,288.0
2024-06-26,14,41327.33,2024,6,2,178,0,10.0,4.0,18.0,6.0,12.0,9.285714285714286,4.270608298368706,65.0,8.857142857142858,4.417746429627201,124.0,9.666666666666666,4.714857904271407,290.0
2024-06-27,9,20323.39,2024,6,3,179,0,14.0,6.0,14.0,11.0,12.0,8.571428571428571,3.735288603626418,60.0,8.714285714285714,4.375255094603913,122.0,9.566666666666666,4.69543676741375,287.0
2024-06-28,9,40043.79,2024,6,4,180,0,9.0,10.0,12.0,8.0,14.0,8.142857142857142,3.436498771936965,57.0,8.785714285714286,4.3708575365019575,123.0,9.4,4.620792587633672,282.0
2024-06-29,7,25361.71,2024,6,5,181,1,9.0,14.0,5.0,7.0,17.0,8.428571428571429,3.2071349029491625,59.0,8.785714285714286,4.3708575365019575,123.0,9.066666666666666,4.4094986292002325,272.0
2024-06-30,3,6278.47,2024,6,6,182,1,7.0,9.0,4.0,4.0,6.0,8.285714285714286,3.4503277967118366,58.0,8.714285714285714,4.462296260008771,122.0,8.966666666666667,4.514217642021639,269.0
2024-07-01,13,44592.5,2024,7,0,183,0,3.0,9.0,6.0,4.0,4.0,9.285714285714286,3.6839419880650928,65.0,9.357142857142858,4.378393503367421,131.0,9.266666666666667,4.471621886838131,278.0
2024-07-02,14,28211.98,2024,7,1,184,0,13.0,7.0,10.0,7.0,7.0,9.857142857142858,4.099941927579487,69.0,9.857142857142858,4.486855037982452,138.0,9.5,4.531498952732965,285.0
2024-07-03,18,48493.53,2024,7,2,185,0,14.0,3.0,14.0,18.0,13.0,10.428571428571429,4.961758520831903,73.0,9.857142857142858,4.486855037982452,138.0,9.666666666666666,4.751285367527135,290.0
2024-07-04,14,33398.6,2024,7,3,186,0,18.0,13.0,9.0,14.0,11.0,11.142857142857142,5.08030745226351,78.0,9.857142857142858,4.486855037982452,138.0,9.766666666666667,4.811504412618054,293.0
2024-07-05,18,49899.29,2024,7,4,187,0,14.0,14.0,9.0,12.0,15.0,12.428571428571429,5.563486402641895,87.0,10.285714285714286,4.968029657854214,144.0,9.866666666666667,4.953113498935056,296.0
2024-07-06,3,6008.129999999999,2024,7,5,188,1,18.0,18.0,7.0,5.0,10.0,11.857142857142858,6.362090102803543,83.0,10.142857142857142,5.156879540323486,142.0,9.633333333333333,5.109040893413754,289.0
2024-07-07,3,5420.110000000001,2024,7,6,189,1,3.0,14.0,3.0,4.0,19.0,11.857142857142858,6.362090102803543,83.0,10.071428571428571,5.254511405439186,141.0,9.1,4.9295030175464145,273.0
2024-07-08,11,16722.95,2024,7,0,190,0,3.0,18.0,13.0,6.0,6.0,11.571428571428571,6.347102826149472,81.0,10.428571428571429,5.124815729734744,146.0,9.266666666666667,4.905544599337691,278.0
2024-07-09,17,44120.54,2024,7,1,191,0,11.0,3.0,14.0,10.0,1.0,12.0,6.633249580710824,84.0,10.928571428571429,5.413150450726286,153.0,9.8,4.845189580291451,294.0
2024-07-10,14,36336.55,2024,7,2,192,0,17.0,3.0,18.0,14.0,11.0,11.428571428571429,6.187545093630804,80.0,10.928571428571429,5.413150450726286,153.0,9.9,4.901442433716205,297.0
2024-07-11,18,43464.42,2024,7,3,193,0,14.0,11.0,14.0,9.0,14.0,12.0,6.633249580710824,84.0,11.571428571428571,5.693644036781964,162.0,10.033333333333333,5.068382951901504,301.0
2024-07-12,12,38415.909999999996,2024,7,4,194,0,18.0,17.0,18.0,9.0,6.0,11.142857142857142,6.094494002200468,78.0,11.785714285714286,5.645673243611145,165.0,10.233333333333333,5.021906035549098,307.0
2024-07-13,3,11511.57,2024,7,5,195,1,12.0,14.0,3.0,7.0,11.0,11.142857142857142,6.094494002200468,78.0,11.5,5.99679401526673,161.0,9.966666666666667,5.189401223404355,299.0
2024-07-14,5,9877.72,2024,7,6,196,1,3.0,18.0,3.0,3.0,8.0,11.428571428571429,5.682051943243271,80.0,11.642857142857142,5.799298934515148,163.0,9.866666666666667,5.257069678936616,296.0
2024-07-15,14,36528.33,2024,7,0,197,0,5.0,12.0,11.0,13.0,7.0,11.857142857142858,5.756983337031424,83.0,11.714285714285714,5.82340861627349,164.0,10.1,5.280739237696849,303.0
2024-07-16,15,27753.61,2024,7,1,198,0,14.0,3.0,17.0,14.0,4.0,11.571428571428571,5.503245795502379,81.0,11.785714285714286,5.8596215607465,165.0,10.466666666666667,5.224170175538689,314.0
2024-07-17,12,18722.05,2024,7,2,199,0,15.0,5.0,14.0,18.0,4.0,11.285714285714286,5.407226205560073,79.0,11.357142857142858,5.5830394652312885,159.0,10.733333333333333,5.085024214727723,322.0
2024-07-18,18,32368.670000000002,2024,7,3,200,0,12.0,14.0,18.0,14.0,7.0,11.285714285714286,5.407226205560073,79.0,11.642857142857142,5.82576694003123,163.0,11.1,5.201790142792645,333.0
2024-07-19,19,38407.69,2024,7,4,201,0,18.0,15.0,12.0,18.0,18.0,12.285714285714286,6.156684327197734,86.0,11.714285714285714,5.915150969249338,164.0,11.133333333333333,5.250506270061353,334.0
2024-07-20,5,23832.829999999998,2024,7,5,202,1,19.0,12.0,3.0,3.0,14.0,12.571428571428571,5.682051943243267,88.0,11.857142857142858,5.709063547851522,166.0,10.833333333333334,5.337462482034505,325.0
2024-07-21,4,13401.16,2024,7,6,203,1,5.0,18.0,5.0,3.0,12.0,12.428571428571429,5.912053869204953,87.0,11.928571428571429,5.594836709163031,167.0,10.566666666666666,5.475231585927639,317.0
2024-07-22,18,30087.309999999998,2024,7,0,204,0,4.0,19.0,14.0,11.0,5.0,13.0,6.271629240742283,91.0,12.428571428571429,5.813965755162154,174.0,11.0,5.533596448528927,330.0
2024-07-23,11,24740.13,2024,7,1,205,0,18.0,5.0,15.0,17.0,4.0,12.428571428571429,6.241184258807078,87.0,12.0,5.670436151994534,168.0,11.233333333333333,5.373519576932584,337.0
2024-07-24,20,42837.83,2024,7,2,206,0,11.0,4.0,12.0,14.0,6.0,13.571428571428571,6.852180744287269,95.0,12.428571428571429,6.047431568147671,174.0,11.7,5.509552832471322,351.0
2024-07-25,20,40353.56,2024,7,3,207,0,20.0,18.0,18.0,18.0,10.0,13.857142857142858,7.104659772022214,97.0,12.571428571428571,6.210590034081222,176.0,12.033333333333333,5.7022883085672476,361.0
2024-07-26,18,41881.0,2024,7,4,208,0,20.0,11.0,19.0,12.0,14.0,13.714285714285714,6.993193970194318,96.0,13.0,6.373020054525566,182.0,12.166666666666666,5.795856625468599,365.0
2024-07-27,6,16495.77,2024,7,5,209,1,18.0,20.0,5.0,3.0,9.0,13.857142857142858,6.792853387410728,97.0,13.214285714285714,6.053334382210979,185.0,12.066666666666666,5.8776803619099045,362.0
2024-07-28,6,6761.360000000001,2024,7,6,210,1,6.0,20.0,4.0,5.0,9.0,14.142857142857142,6.335839103296216,99.0,13.285714285714286,5.9540363998341395,186.0,11.966666666666667,5.956644121936614,359.0
2024-07-29,11,24367.510000000002,2024,7,0,211,0,6.0,18.0,18.0,14.0,7.0,13.142857142857142,6.175990377490676,92.0,13.071428571428571,5.9802789453115555,183.0,12.1,5.885985693680086,363.0
2024-07-30,7,13906.24,2024,7,1,212,0,11.0,6.0,11.0,15.0,3.0,12.571428571428571,6.579187965525424,88.0,12.5,6.1612935704719405,175.0,12.233333333333333,5.715576619375668,367.0
2024-07-31,10,15272.18,2024,7,2,213,0,7.0,6.0,20.0,12.0,13.0,11.142857142857142,5.727959829601123,78.0,12.357142857142858,6.196862020498706,173.0,12.133333333333333,5.727931162496508,364.0
2024-08-01,11,20700.7,2024,8,3,214,0,10.0,11.0,20.0,18.0,14.0,9.857142857142858,4.220133150686617,69.0,11.857142857142858,5.985330051398687,166.0,12.033333333333333,5.720401079098113,361.0
2024-08-02,17,33097.21,2024,8,4,215,0,11.0,7.0,18.0,19.0,18.0,9.714285714285714,3.903600291794177,68.0,11.714285714285714,5.823408616273488,164.0,12.0,5.6872513208233215,360.0
2024-08-03,3,4059.07,2024,8,5,216,1,17.0,10.0,6.0,5.0,14.0,9.285714285714286,4.4986770542122265,65.0,11.571428571428571,6.02193791596498,162.0,11.633333333333333,5.904313638368946,349.0
2024-08-04,7,19890.92,2024,8,6,217,1,3.0,11.0,6.0,4.0,18.0,9.428571428571429,4.39155032826844,66.0,11.785714285714286,5.780319014733383,165.0,11.266666666666667,5.836468779672479,338.0
2024-08-05,16,40705.97,2024,8,0,218,0,7.0,17.0,11.0,18.0,3.0,10.142857142857142,5.047394424471978,71.0,11.642857142857142,5.6378820744774965,163.0,11.7,5.682095291048136,351.0
2024-08-06,16,32574.41,2024,8,1,219,0,16.0,3.0,7.0,11.0,3.0,11.428571428571429,5.255382728122466,80.0,12.0,5.751254043851955,168.0,12.133333333333333,5.488127206058985,364.0
2024-08-07,7,18194.18,2024,8,2,220,0,16.0,7.0,10.0,20.0,11.0,11.0,5.507570547286131,77.0,11.071428571428571,5.398921341189555,155.0,12.0,5.564666858076864,360.0
2024-08-08,13,28016.73,2024,8,3,221,0,7.0,16.0,11.0,20.0,17.0,11.285714285714286,5.559205150447519,79.0,10.571428571428571,4.799267343352254,148.0,11.866666666666667,5.488127206058981,356.0
2024-08-09,10,18505.329999999998,2024,8,4,222,0,13.0,16.0,17.0,18.0,14.0,10.285714285714286,4.956957592256455,72.0,10.0,4.296689244236639,140.0,11.733333333333333,5.483098377385876,352.0
